user_id,age,gender,country,account_age_months,subscription_type,monthly_fee,payment_method,primary_device,devices_used,favorite_genre,avg_watch_time_minutes,watch_sessions_per_week,binge_watch_sessions,completion_rate,rating_given,content_interactions,recommendation_click_rate,days_since_last_login,churned,gender_code,is_anomaly,anomaly_score,predicted_gender,correct_prediction,prediction_uncertainty
U100292,63,Other,Spain,38,Premium,15.99,PayPal,Tablet,1,Sci-Fi,149,15,5,62,1.1,26,99,45,No,2,False,0,Other,True,0.25
U116957,48,Other,Japan,33,Basic,12.99,Credit Card,Laptop,3,Documentary,254,6,6,56,2.8,28,60,21,Yes,2,False,0,Other,True,0.19999999999999996
U130860,64,Male,Brazil,23,Basic,12.99,UPI,Tablet,3,Sci-Fi,139,3,10,44,3.0,30,96,22,No,0,False,0,Male,True,0.18000000000000005
U114073,56,Other,Canada,59,Premium,7.99,UPI,Smart TV,3,Romance,242,4,6,45,3.2,15,10,57,No,2,False,2,Other,True,0.36
U121856,50,Other,Canada,39,Basic,12.99,UPI,Smart TV,3,Horror,287,17,10,72,1.2,23,62,7,No,2,False,0,Female,False,0.63
U122079,37,Male,Brazil,20,Basic,12.99,UPI,Smart TV,2,Sci-Fi,25,8,9,68,3.3,34,49,37,Yes,0,False,0,Male,True,0.65
U117023,35,Male,France,3,Standard,7.99,Credit Card,Laptop,3,Action,241,3,8,93,1.6,8,41,59,Yes,0,False,2,Male,True,0.22999999999999998
U108739,19,Female,USA,31,Basic,15.99,UPI,Laptop,1,Drama,63,17,0,60,1.7,34,22,33,No,1,False,0,Female,True,0.26
U115825,20,Female,Brazil,14,Basic,15.99,Credit Card,Laptop,3,Thriller,135,11,13,40,1.8,34,36,36,Yes,1,False,0,Other,False,0.5800000000000001
U102741,32,Other,Spain,31,Premium,12.99,Credit Card,Smart TV,3,Thriller,200,6,4,31,1.6,35,5,18,No,2,False,0,Other,True,0.24
U118048,27,Female,India,49,Premium,7.99,UPI,Smart TV,3,Action,165,6,11,59,3.3,21,56,12,No,1,False,0,Female,True,0.27
U149936,61,Male,Japan,16,Premium,7.99,Credit Card,Tablet,1,Thriller,129,6,9,33,1.6,0,92,37,No,0,False,2,Male,True,0.28
U117372,18,Female,Canada,9,Premium,12.99,Debit Card,Laptop,3,Thriller,164,5,10,89,4.0,21,52,8,No,1,False,0,Female,True,0.56
U122021,56,Male,France,24,Basic,7.99,Credit Card,Smart TV,2,Action,16,10,5,93,2.2,3,98,33,No,0,False,1,Male,True,0.31999999999999995
U146364,45,Male,Spain,6,Basic,12.99,UPI,Laptop,1,Romance,56,1,11,69,2.2,8,30,25,No,0,False,0,Male,True,0.20999999999999996
U123537,23,Female,India,49,Standard,7.99,UPI,Tablet,2,Sci-Fi,178,2,7,57,2.9,18,22,56,No,1,False,0,Female,True,0.31999999999999995
U145499,37,Female,USA,16,Premium,15.99,UPI,Tablet,3,Action,279,11,7,78,4.9,32,20,51,No,1,False,0,Male,False,0.5900000000000001
U140185,37,Other,UK,23,Premium,15.99,Credit Card,Tablet,3,Horror,114,11,0,85,2.8,8,85,16,No,2,False,0,Female,False,0.65
U109613,37,Male,Brazil,13,Premium,12.99,UPI,Tablet,2,Sci-Fi,198,10,6,98,3.2,38,70,18,No,0,False,0,Female,False,0.64
U143281,18,Other,Spain,26,Basic,12.99,UPI,Smart TV,1,Horror,219,17,2,57,1.4,6,20,45,No,2,False,0,Other,True,0.54
U137891,30,Male,UK,40,Basic,7.99,Debit Card,Smart TV,1,Horror,286,10,5,46,1.9,45,99,14,No,0,False,1,Male,True,0.22999999999999998
U126178,42,Male,USA,22,Standard,12.99,Credit Card,Tablet,2,Action,278,6,12,49,3.5,20,91,28,No,0,False,0,Male,True,0.6
U145892,28,Male,France,41,Standard,7.99,Credit Card,Smart TV,3,Romance,241,8,4,63,4.0,45,42,30,No,0,False,0,Male,True,0.33999999999999997
U120933,27,Other,Germany,34,Standard,15.99,Debit Card,Mobile,1,Action,200,2,10,85,1.1,20,20,39,No,2,False,0,Female,False,0.63
U140971,38,Male,Canada,5,Basic,7.99,PayPal,Mobile,2,Documentary,179,3,5,58,3.7,41,69,53,No,0,False,0,Male,True,0.5800000000000001
U122224,41,Female,Brazil,53,Standard,7.99,Debit Card,Tablet,2,Thriller,214,17,6,42,1.1,48,34,56,Yes,1,False,1,Female,True,0.10999999999999999
U124381,32,Female,Australia,32,Basic,7.99,Credit Card,Smart TV,1,Romance,133,15,14,64,2.3,14,65,22,Yes,1,False,0,Female,True,0.22999999999999998
U134855,31,Other,India,32,Basic,7.99,Credit Card,Smart TV,1,Sci-Fi,179,4,4,72,4.9,30,6,42,No,2,False,0,Male,False,0.61
U148577,61,Other,India,38,Basic,12.99,Debit Card,Laptop,1,Comedy,57,2,12,99,3.8,12,48,4,No,2,False,1,Other,True,0.18000000000000005
U138536,39,Male,France,6,Standard,12.99,UPI,Smart TV,1,Sci-Fi,194,11,11,35,3.1,45,28,21,Yes,0,False,0,Male,True,0.29000000000000004
U131755,33,Male,Australia,39,Basic,12.99,PayPal,Smart TV,2,Documentary,147,11,6,37,1.6,39,93,59,No,0,False,0,Other,False,0.6
U107753,64,Male,Australia,8,Basic,7.99,Credit Card,Smart TV,2,Horror,156,11,11,49,4.3,44,7,48,Yes,0,False,1,Male,True,0.21999999999999997
U146638,45,Female,UK,11,Standard,15.99,Credit Card,Mobile,1,Horror,120,17,5,72,1.7,34,97,39,No,1,False,0,Female,True,0.35
U143834,32,Other,Germany,35,Basic,7.99,Debit Card,Tablet,1,Thriller,11,5,7,73,2.7,24,61,54,No,2,False,0,Other,True,0.19999999999999996
U126235,40,Female,Japan,43,Basic,12.99,PayPal,Mobile,2,Sci-Fi,83,3,3,87,3.1,29,90,53,Yes,1,False,0,Female,True,0.61
U144229,54,Other,Australia,16,Standard,7.99,PayPal,Laptop,3,Horror,131,16,13,42,3.6,40,54,2,No,2,False,0,Other,True,0.62
U149596,21,Male,Germany,35,Standard,7.99,PayPal,Laptop,1,Sci-Fi,285,2,9,50,3.9,8,82,12,Yes,0,False,0,Male,True,0.65
U118552,51,Female,Japan,11,Standard,7.99,UPI,Smart TV,3,Action,153,7,8,88,3.1,45,85,25,No,1,False,0,Female,True,0.21999999999999997
U143136,46,Female,Australia,39,Basic,7.99,UPI,Tablet,3,Action,208,3,7,53,3.6,14,77,6,No,1,False,0,Female,True,0.22999999999999998
U136672,49,Female,Spain,9,Basic,7.99,UPI,Laptop,1,Thriller,89,6,5,89,4.3,35,4,21,No,1,False,0,Female,True,0.25
U143649,35,Male,Canada,6,Premium,12.99,Debit Card,Smart TV,3,Drama,46,19,12,74,2.7,2,64,48,No,0,False,0,Male,True,0.27
U103940,20,Male,Brazil,3,Basic,12.99,UPI,Smart TV,1,Drama,188,18,8,72,4.9,39,47,17,No,0,False,0,Male,True,0.14
U131496,31,Female,Australia,23,Standard,15.99,PayPal,Smart TV,3,Sci-Fi,175,11,8,62,3.1,35,46,33,No,1,False,0,Male,False,0.55
U126593,20,Other,Germany,55,Standard,7.99,Credit Card,Tablet,1,Romance,24,11,7,88,1.2,42,25,56,Yes,2,True,3,Other,True,0.20999999999999996
U123921,61,Other,USA,8,Basic,7.99,Debit Card,Smart TV,1,Sci-Fi,96,5,1,51,1.0,42,93,19,No,2,False,2,Other,True,0.27
U126402,54,Male,Spain,16,Basic,7.99,Credit Card,Laptop,3,Comedy,133,8,1,40,1.2,47,0,11,No,0,True,3,Male,True,0.16000000000000003
U145942,33,Other,Brazil,45,Standard,15.99,PayPal,Mobile,2,Drama,238,5,9,88,2.4,8,28,57,No,2,False,0,Other,True,0.29000000000000004
U148525,21,Male,Brazil,53,Premium,15.99,UPI,Laptop,2,Horror,106,17,1,63,2.1,0,77,28,No,0,False,0,Male,True,0.29000000000000004
U118315,47,Other,Japan,58,Basic,7.99,PayPal,Smart TV,2,Documentary,75,14,4,79,2.0,23,29,41,Yes,2,False,0,Other,True,0.63
U136893,28,Other,France,38,Premium,15.99,PayPal,Mobile,3,Romance,53,12,14,69,2.5,22,50,23,No,2,False,0,Other,True,0.22999999999999998
U126695,38,Other,Brazil,28,Basic,12.99,Credit Card,Mobile,2,Sci-Fi,129,10,10,77,1.2,43,98,37,No,2,False,0,Female,False,0.5800000000000001
U142127,50,Female,Canada,55,Premium,12.99,Credit Card,Laptop,3,Sci-Fi,272,12,3,78,3.0,21,36,59,Yes,1,False,0,Female,True,0.25
U114170,37,Other,France,14,Standard,12.99,PayPal,Mobile,1,Thriller,187,13,5,64,1.0,27,66,13,Yes,2,False,0,Other,True,0.25
U103732,49,Female,France,58,Standard,7.99,PayPal,Tablet,2,Action,103,9,6,83,2.8,40,72,55,No,1,False,0,Female,True,0.12
U107881,47,Male,Spain,14,Basic,12.99,PayPal,Smart TV,2,Documentary,293,19,9,92,3.3,35,75,44,Yes,0,False,1,Male,True,0.21999999999999997
U106016,40,Male,USA,1,Basic,7.99,Credit Card,Smart TV,1,Action,254,2,5,39,1.1,42,56,44,No,0,False,1,Female,False,0.63
U123029,20,Male,India,21,Premium,15.99,PayPal,Laptop,3,Drama,241,16,9,98,2.9,10,73,45,Yes,0,False,0,Male,True,0.64
U135473,25,Other,Spain,20,Standard,7.99,Debit Card,Smart TV,2,Comedy,20,13,12,60,1.0,3,24,22,No,2,False,0,Other,True,0.5900000000000001
U149685,36,Female,UK,16,Basic,12.99,UPI,Mobile,3,Drama,117,2,14,51,2.4,15,49,10,Yes,1,False,0,Female,True,0.24
U104817,19,Female,India,42,Premium,15.99,UPI,Mobile,1,Horror,244,15,9,31,3.3,32,84,23,Yes,1,False,0,Female,True,0.24
U141693,44,Other,France,22,Standard,7.99,Credit Card,Laptop,1,Action,104,7,3,85,4.4,10,68,16,Yes,2,False,0,Other,True,0.29000000000000004
U112007,34,Other,Japan,27,Standard,15.99,PayPal,Tablet,2,Romance,275,1,12,61,1.1,7,82,49,Yes,2,False,0,Other,True,0.29000000000000004
U141327,63,Other,Japan,8,Standard,15.99,Debit Card,Mobile,2,Horror,192,10,0,48,1.3,21,50,57,No,2,False,0,Other,True,0.5900000000000001
U109506,33,Other,UK,37,Premium,15.99,UPI,Laptop,3,Romance,10,9,14,95,2.1,38,87,44,No,2,False,2,Female,False,0.5900000000000001
U144798,63,Female,Japan,55,Basic,12.99,Debit Card,Tablet,2,Romance,119,6,11,54,2.1,32,94,9,No,1,False,1,Female,True,0.61
U134062,42,Other,India,45,Basic,12.99,Debit Card,Smart TV,1,Documentary,199,15,4,93,2.5,22,77,11,No,2,False,0,Female,False,0.6
U127474,58,Other,India,37,Standard,7.99,Credit Card,Tablet,3,Thriller,294,10,12,38,4.8,13,83,45,Yes,2,False,1,Other,True,0.56
U131143,26,Other,Germany,9,Premium,7.99,Credit Card,Mobile,3,Romance,148,13,2,83,1.6,34,37,49,Yes,2,False,0,Other,True,0.15000000000000002
U121235,20,Male,Germany,55,Standard,12.99,Debit Card,Smart TV,1,Documentary,179,13,3,33,4.9,16,30,8,No,0,False,1,Male,True,0.27
U101390,51,Other,Spain,8,Basic,15.99,Debit Card,Mobile,3,Documentary,10,1,13,39,3.0,25,59,0,No,2,True,4,Female,False,0.5800000000000001
U138249,57,Other,Germany,25,Standard,7.99,Debit Card,Laptop,3,Action,157,8,11,68,4.4,14,51,57,Yes,2,False,0,Other,True,0.21999999999999997
U137624,39,Other,UK,18,Basic,7.99,Debit Card,Mobile,3,Thriller,223,16,3,71,3.8,32,48,1,No,2,False,0,Other,True,0.5800000000000001
U142028,20,Male,Brazil,43,Standard,15.99,PayPal,Laptop,2,Thriller,15,12,9,32,3.3,10,99,19,No,0,False,2,Female,False,0.54
U120834,36,Other,France,21,Standard,7.99,Credit Card,Mobile,2,Documentary,281,9,11,42,2.6,13,10,40,No,2,False,0,Other,True,0.31999999999999995
U114757,19,Female,Australia,32,Basic,12.99,PayPal,Tablet,3,Thriller,10,10,4,84,1.2,7,24,31,Yes,1,False,1,Female,True,0.24
U126396,42,Female,Germany,56,Premium,12.99,UPI,Laptop,2,Horror,195,12,10,46,1.9,18,24,2,No,1,False,0,Female,True,0.18999999999999995
U106808,31,Other,India,8,Basic,12.99,UPI,Tablet,1,Action,160,15,3,71,3.3,44,36,56,No,2,False,0,Other,True,0.16000000000000003
U109225,61,Other,UK,6,Premium,12.99,Debit Card,Laptop,2,Romance,150,7,8,84,2.6,40,31,38,No,2,False,0,Other,True,0.27
U148394,34,Other,USA,58,Premium,15.99,Credit Card,Smart TV,1,Comedy,230,10,1,35,4.2,48,79,53,No,2,True,3,Other,True,0.26
U105395,43,Female,Spain,24,Basic,15.99,UPI,Mobile,2,Action,52,11,0,54,3.0,10,80,12,No,1,False,0,Female,True,0.39
U106943,39,Female,UK,24,Standard,12.99,Credit Card,Tablet,3,Horror,20,9,10,33,4.3,4,99,28,Yes,1,False,1,Female,True,0.52
U123870,49,Other,Japan,18,Standard,7.99,PayPal,Smart TV,3,Action,122,6,0,73,3.3,0,70,25,Yes,2,False,0,Other,True,0.21999999999999997
U132492,52,Male,UK,55,Basic,7.99,UPI,Smart TV,3,Drama,169,8,8,92,2.1,25,30,39,No,0,False,0,Male,True,0.26
U136345,31,Female,France,20,Basic,12.99,Credit Card,Tablet,2,Romance,107,16,5,57,4.2,38,74,29,No,1,False,0,Female,True,0.63
U110755,28,Male,Brazil,7,Basic,12.99,UPI,Smart TV,1,Sci-Fi,76,9,8,42,3.7,22,47,37,No,0,False,0,Male,True,0.62
U112301,25,Other,UK,55,Standard,7.99,Credit Card,Laptop,1,Documentary,119,14,13,61,2.2,15,92,8,No,2,False,0,Other,True,0.13
U148386,52,Other,Australia,49,Premium,15.99,PayPal,Smart TV,1,Horror,154,2,7,60,2.9,41,53,29,No,2,False,0,Female,False,0.62
U142745,37,Female,Australia,4,Premium,7.99,PayPal,Smart TV,3,Romance,155,18,4,41,4.3,25,18,21,No,1,False,0,Male,False,0.6
U129089,46,Female,USA,4,Premium,12.99,PayPal,Tablet,1,Documentary,207,1,13,64,1.2,46,35,18,No,1,False,0,Female,True,0.24
U144712,52,Female,UK,40,Basic,12.99,PayPal,Tablet,2,Documentary,98,7,3,87,4.5,12,86,12,Yes,1,False,0,Other,False,0.62
U114343,18,Other,Germany,39,Basic,15.99,PayPal,Mobile,3,Romance,234,2,6,88,3.5,29,27,47,Yes,2,False,0,Other,True,0.22999999999999998
U138172,32,Female,UK,9,Basic,7.99,UPI,Mobile,2,Horror,75,3,8,64,1.0,27,37,47,No,1,False,0,Female,True,0.18999999999999995
U105071,47,Male,Canada,25,Standard,7.99,Credit Card,Laptop,1,Sci-Fi,41,12,12,40,4.8,25,5,30,No,0,False,0,Male,True,0.31999999999999995
U124121,24,Other,France,5,Premium,12.99,Credit Card,Tablet,3,Horror,226,12,2,82,4.7,38,83,31,No,2,False,0,Female,False,0.5800000000000001
U148809,39,Male,France,27,Basic,15.99,Credit Card,Mobile,1,Comedy,101,15,6,42,1.1,41,35,51,No,0,False,0,Male,True,0.28
U117820,25,Other,Germany,7,Premium,12.99,Credit Card,Smart TV,1,Comedy,131,3,8,33,4.4,4,64,24,No,2,False,1,Other,True,0.26
U101122,27,Male,Germany,37,Premium,12.99,Credit Card,Mobile,3,Horror,18,19,2,31,2.1,42,76,6,No,0,True,3,Female,False,0.56
U111264,57,Female,France,3,Premium,12.99,Credit Card,Tablet,2,Comedy,234,6,11,40,1.6,13,70,7,No,1,False,0,Female,True,0.28
U130579,26,Male,Spain,3,Premium,15.99,PayPal,Tablet,1,Horror,245,15,5,47,1.3,22,38,16,No,0,False,0,Male,True,0.21999999999999997
U145464,36,Female,Japan,5,Standard,12.99,UPI,Tablet,1,Action,148,17,0,97,4.8,19,97,4,No,1,True,4,Female,True,0.30000000000000004
U148216,47,Male,Australia,38,Premium,7.99,Debit Card,Laptop,1,Romance,60,4,4,32,1.0,18,94,11,No,0,False,0,Male,True,0.24
U143044,33,Other,Brazil,28,Basic,7.99,UPI,Laptop,3,Romance,102,19,10,98,2.1,31,94,53,No,2,False,0,Other,True,0.6
U115656,19,Female,India,14,Standard,15.99,Debit Card,Mobile,3,Horror,201,1,14,83,2.4,5,3,10,No,1,True,3,Female,True,0.26
U101900,24,Other,Brazil,19,Basic,7.99,Credit Card,Smart TV,3,Romance,90,13,2,76,2.4,20,58,13,No,2,False,0,Other,True,0.24
U100147,56,Female,France,27,Standard,15.99,Debit Card,Tablet,2,Comedy,213,13,14,76,2.8,15,57,42,No,1,False,0,Female,True,0.21999999999999997
U129642,55,Female,France,4,Premium,7.99,UPI,Smart TV,1,Action,260,2,8,81,2.2,26,83,36,No,1,False,0,Female,True,0.20999999999999996
U103211,51,Female,India,5,Standard,7.99,Debit Card,Mobile,2,Documentary,219,13,12,96,1.9,38,5,39,No,1,False,1,Female,True,0.27
U143850,50,Other,Germany,58,Standard,7.99,UPI,Laptop,2,Romance,188,13,11,80,4.4,43,69,44,No,2,False,0,Female,False,0.6
U102354,25,Male,Canada,13,Standard,15.99,PayPal,Mobile,2,Horror,242,8,13,33,2.1,22,37,5,No,0,False,0,Male,True,0.18000000000000005
U131520,61,Male,UK,13,Premium,15.99,Debit Card,Mobile,3,Romance,120,6,7,70,2.0,31,0,6,No,0,False,0,Male,True,0.21999999999999997
U142583,19,Female,India,57,Basic,12.99,Debit Card,Smart TV,2,Action,73,14,9,39,3.3,4,77,3,No,1,False,1,Female,True,0.20999999999999996
U143337,29,Female,Spain,52,Standard,7.99,Credit Card,Mobile,2,Sci-Fi,242,15,8,68,3.9,39,79,48,Yes,1,False,0,Female,True,0.18000000000000005
U145284,51,Male,USA,3,Basic,12.99,UPI,Mobile,3,Action,31,16,10,47,4.6,31,76,54,No,0,False,0,Male,True,0.25
U146956,57,Female,India,2,Premium,15.99,PayPal,Smart TV,1,Drama,135,1,10,98,4.2,1,84,57,No,1,True,4,Female,True,0.26
U148790,27,Other,Canada,37,Basic,7.99,Credit Card,Tablet,2,Thriller,28,9,2,61,4.3,33,90,32,Yes,2,False,0,Other,True,0.27
U136585,44,Male,Germany,58,Standard,15.99,Debit Card,Mobile,3,Documentary,46,13,9,65,3.2,44,23,46,No,0,False,0,Male,True,0.27
U110465,49,Male,Brazil,2,Standard,15.99,Debit Card,Mobile,3,Action,53,11,11,65,1.1,23,55,26,No,0,False,0,Other,False,0.61
U107821,59,Female,Brazil,13,Standard,15.99,UPI,Smart TV,1,Thriller,178,9,7,45,1.6,39,24,24,No,1,False,0,Female,True,0.22999999999999998
U107205,43,Female,UK,30,Premium,7.99,PayPal,Smart TV,3,Horror,36,4,9,97,4.6,27,65,0,No,1,False,1,Female,True,0.24
U106413,27,Female,USA,4,Standard,12.99,UPI,Smart TV,2,Horror,283,12,9,63,1.2,38,15,53,No,1,False,1,Female,True,0.24
U134046,34,Male,Brazil,44,Basic,7.99,UPI,Tablet,1,Documentary,11,4,10,58,2.2,39,35,40,No,0,False,0,Other,False,0.5900000000000001
U112728,25,Female,Japan,1,Standard,7.99,Debit Card,Laptop,1,Action,71,6,0,58,2.0,41,2,31,No,1,True,3,Female,True,0.63
U106925,54,Male,Brazil,37,Standard,7.99,Credit Card,Mobile,2,Drama,170,12,4,65,1.7,0,51,50,No,0,False,0,Male,True,0.26
U127995,37,Other,Germany,19,Standard,15.99,PayPal,Laptop,1,Documentary,206,18,8,56,1.0,3,63,9,No,2,False,0,Other,True,0.29000000000000004
U137612,45,Other,UK,34,Premium,7.99,PayPal,Mobile,2,Thriller,23,18,5,47,2.6,15,31,24,No,2,False,0,Other,True,0.22999999999999998
U139483,52,Female,UK,1,Standard,7.99,Credit Card,Mobile,2,Comedy,179,18,6,60,2.1,46,38,59,No,1,False,1,Female,True,0.15000000000000002
U103016,64,Female,India,55,Standard,15.99,Credit Card,Tablet,3,Romance,90,13,3,97,1.5,13,13,16,Yes,1,False,1,Female,True,0.19999999999999996
U101640,57,Male,Spain,42,Premium,12.99,Debit Card,Laptop,3,Action,259,2,10,36,2.8,13,54,32,No,0,False,0,Female,False,0.55
U108883,42,Other,Spain,48,Premium,15.99,Credit Card,Laptop,3,Romance,114,1,11,54,1.5,0,2,31,No,2,False,0,Other,True,0.21999999999999997
U137601,56,Other,India,55,Premium,15.99,Debit Card,Laptop,3,Comedy,67,18,9,72,5.0,45,55,56,No,2,False,2,Male,False,0.63
U112969,45,Female,UK,21,Premium,15.99,PayPal,Laptop,1,Sci-Fi,88,12,14,73,2.4,20,6,25,No,1,False,0,Female,True,0.33999999999999997
U123463,58,Other,Brazil,56,Premium,7.99,Debit Card,Laptop,3,Thriller,207,6,10,92,4.2,20,25,25,No,2,False,0,Other,True,0.35
U115757,58,Female,Japan,41,Basic,15.99,Credit Card,Laptop,1,Horror,126,17,1,64,4.9,20,54,54,No,1,False,0,Female,True,0.63
U144076,32,Other,India,32,Premium,7.99,Credit Card,Laptop,2,Sci-Fi,290,4,13,92,1.2,10,24,19,No,2,False,0,Other,True,0.24
U104086,28,Other,Canada,40,Premium,15.99,Debit Card,Laptop,2,Sci-Fi,151,18,1,33,4.5,25,95,56,Yes,2,False,0,Other,True,0.14
U100508,27,Female,USA,14,Standard,12.99,PayPal,Tablet,3,Sci-Fi,253,2,8,66,4.2,47,16,39,No,1,False,0,Female,True,0.5700000000000001
U106354,49,Male,Canada,22,Premium,12.99,UPI,Laptop,1,Sci-Fi,20,1,13,87,1.3,46,58,52,No,0,False,2,Male,True,0.20999999999999996
U129644,44,Female,Germany,53,Premium,7.99,PayPal,Tablet,3,Sci-Fi,44,19,3,55,4.5,7,89,57,No,1,False,2,Female,True,0.25
U120815,34,Male,UK,31,Basic,7.99,Debit Card,Laptop,2,Comedy,196,2,13,60,1.9,26,97,7,Yes,0,False,0,Male,True,0.20999999999999996
U106234,27,Male,Japan,5,Standard,12.99,Credit Card,Laptop,3,Documentary,56,12,7,77,3.8,5,65,27,Yes,0,False,0,Other,False,0.63
U131989,40,Other,Canada,3,Premium,12.99,Debit Card,Laptop,2,Sci-Fi,106,7,4,84,3.8,10,48,19,Yes,2,False,0,Other,True,0.28
U112995,64,Male,France,12,Basic,7.99,PayPal,Tablet,1,Drama,15,13,1,38,4.4,4,3,6,No,0,True,4,Male,True,0.28
U142501,45,Other,USA,40,Premium,12.99,Debit Card,Laptop,1,Horror,189,6,14,47,4.0,44,13,40,No,2,False,0,Other,True,0.27
U138920,41,Other,UK,21,Standard,7.99,Credit Card,Tablet,3,Sci-Fi,88,7,6,37,3.1,32,13,19,No,2,False,0,Other,True,0.27
U100262,33,Other,Spain,58,Standard,15.99,Debit Card,Tablet,3,Romance,103,7,7,63,4.8,7,55,57,No,2,False,0,Other,True,0.64
U107891,39,Female,France,22,Basic,7.99,UPI,Laptop,3,Documentary,126,19,5,45,2.9,40,90,41,No,1,False,0,Female,True,0.31000000000000005
U110527,64,Female,France,52,Premium,7.99,Credit Card,Laptop,1,Documentary,87,5,10,55,3.4,4,75,53,No,1,False,0,Female,True,0.29000000000000004
U118600,35,Male,India,49,Premium,7.99,PayPal,Tablet,3,Comedy,24,2,6,35,1.5,20,6,42,Yes,0,True,3,Male,True,0.22999999999999998
U124114,54,Other,Australia,37,Basic,15.99,Credit Card,Tablet,3,Drama,297,16,6,43,1.3,41,88,24,No,2,False,1,Other,True,0.20999999999999996
U133498,42,Other,Australia,26,Standard,15.99,Credit Card,Mobile,2,Documentary,30,14,14,70,2.1,5,89,19,Yes,2,False,0,Male,False,0.5900000000000001
U113471,39,Male,France,17,Premium,15.99,PayPal,Mobile,2,Sci-Fi,247,2,4,85,3.7,2,86,0,Yes,0,False,1,Female,False,0.5700000000000001
U131725,43,Male,Canada,47,Basic,12.99,Debit Card,Laptop,3,Drama,76,10,10,38,4.2,6,30,14,No,0,False,0,Male,True,0.25
U123690,18,Other,Japan,42,Premium,7.99,PayPal,Mobile,1,Romance,95,18,7,82,3.0,0,44,20,No,2,False,0,Other,True,0.21999999999999997
U110557,48,Female,Australia,29,Standard,15.99,Debit Card,Laptop,1,Thriller,257,12,13,68,3.3,1,59,25,No,1,False,0,Female,True,0.21999999999999997
U106556,26,Male,Spain,4,Basic,7.99,PayPal,Smart TV,1,Drama,242,13,1,30,4.1,48,31,1,No,0,True,3,Male,True,0.20999999999999996
U145577,31,Female,Australia,21,Basic,15.99,Debit Card,Smart TV,3,Documentary,71,12,3,97,4.3,36,75,33,No,1,False,0,Female,True,0.27
U141503,53,Female,Germany,32,Premium,15.99,Credit Card,Laptop,2,Action,258,13,0,58,4.3,31,66,4,No,1,False,0,Female,True,0.19999999999999996
U127872,35,Male,India,6,Standard,15.99,Credit Card,Smart TV,3,Action,189,9,10,63,2.1,32,73,58,Yes,0,False,0,Male,True,0.28
U110810,62,Male,UK,27,Premium,12.99,UPI,Laptop,3,Drama,150,10,13,56,4.5,17,21,35,No,0,False,0,Male,True,0.18999999999999995
U138214,31,Other,Australia,54,Standard,12.99,Debit Card,Tablet,3,Action,10,14,4,48,2.3,40,40,50,No,2,False,1,Other,True,0.26
U111730,34,Other,Brazil,55,Standard,15.99,Debit Card,Smart TV,2,Thriller,234,15,5,58,3.7,49,76,32,No,2,False,0,Other,True,0.31000000000000005
U127438,23,Female,Japan,7,Basic,12.99,Credit Card,Laptop,1,Romance,121,8,10,99,2.1,13,5,45,No,1,False,0,Other,False,0.61
U121779,36,Female,Japan,39,Standard,15.99,PayPal,Laptop,2,Action,83,10,10,74,2.5,9,34,58,No,1,False,0,Other,False,0.5700000000000001
U134079,42,Other,Japan,51,Standard,15.99,PayPal,Mobile,2,Action,16,16,8,74,1.4,1,53,58,No,2,False,1,Female,False,0.65
U122915,29,Other,Germany,39,Basic,7.99,UPI,Tablet,2,Horror,25,12,6,63,4.0,33,90,38,Yes,2,False,0,Other,True,0.16000000000000003
U108085,33,Other,France,36,Basic,12.99,Debit Card,Tablet,1,Horror,174,7,6,93,4.2,47,28,7,No,2,False,0,Other,True,0.31000000000000005
U143467,47,Female,India,49,Premium,7.99,PayPal,Smart TV,1,Romance,218,8,0,79,1.6,22,43,24,No,1,False,0,Female,True,0.26
U114709,52,Female,Canada,1,Standard,7.99,UPI,Smart TV,3,Comedy,112,4,2,72,4.1,41,96,36,No,1,False,0,Female,True,0.20999999999999996
U115466,55,Male,India,4,Premium,15.99,PayPal,Smart TV,2,Documentary,36,7,8,90,3.4,44,3,48,No,0,False,2,Male,True,0.65
U137172,55,Other,USA,15,Basic,15.99,PayPal,Smart TV,3,Action,89,4,6,99,3.5,33,44,14,No,2,False,0,Male,False,0.61
U128748,30,Male,UK,28,Premium,7.99,PayPal,Tablet,3,Romance,115,14,8,45,1.8,47,7,5,No,0,False,0,Male,True,0.26
U103104,63,Male,France,12,Premium,12.99,Credit Card,Laptop,2,Action,127,3,7,38,3.4,16,95,9,No,0,False,0,Male,True,0.22999999999999998
U100708,63,Other,Germany,50,Premium,12.99,Debit Card,Tablet,2,Drama,178,17,10,75,3.3,29,43,15,No,2,False,0,Female,False,0.63
U138385,36,Male,Spain,48,Standard,15.99,Credit Card,Laptop,3,Romance,153,2,10,30,3.6,44,65,17,No,0,False,0,Male,True,0.6599999999999999
U123444,19,Male,Canada,54,Standard,7.99,Debit Card,Smart TV,3,Comedy,229,8,14,96,4.1,18,62,13,Yes,0,False,0,Male,True,0.17000000000000004
U126510,62,Male,Germany,41,Basic,12.99,PayPal,Mobile,2,Comedy,122,14,12,51,1.0,21,98,10,No,0,False,0,Male,True,0.27
U108466,20,Other,France,36,Premium,12.99,UPI,Smart TV,2,Sci-Fi,287,12,5,47,1.4,2,42,47,Yes,2,False,0,Other,True,0.22999999999999998
U106230,34,Male,Australia,22,Basic,12.99,Debit Card,Tablet,2,Sci-Fi,65,15,3,99,4.1,37,94,59,Yes,0,False,1,Male,True,0.29000000000000004
